store_id,name,city,province_code,postal_code,country,latitude,longitude,ownership,amenities,schedule
1021344,SOBEYS STONEBRIDGE SASKATOON,Saskatoon,SK,S7T 0V1,CA,52.08669,-106.62327,LS,"['Blonde Espresso', 'In Store']","[{'dayFormatted': 'Monday', 'dayOfWeek': 'MONDAY', 'hoursFormatted': '7:00 AM to 8:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Tuesday', 'dayOfWeek': 'TUESDAY', 'hoursFormatted': '7:00 AM to 8:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Wednesday', 'dayOfWeek': 'WEDNESDAY', 'hoursFormatted': '7:00 AM to 8:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Thursday', 'dayOfWeek': 'THURSDAY', 'hoursFormatted': '7:00 AM to 8:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Friday', 'dayOfWeek': 'FRIDAY', 'hoursFormatted': '7:00 AM to 8:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Saturday', 'dayOfWeek': 'SATURDAY', 'hoursFormatted': '7:00 AM to 8:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Sunday', 'dayOfWeek': 'SUNDAY', 'hoursFormatted': '7:00 AM to 8:00 PM', 'holidayFormatted': '', 'open': True}]"
1014430,Stonebridge Centre,Saskatoon,SK,S7T 0V1,CA,52.086,-106.62699,CO,"['Drive-Thru', 'In Store', 'Mobile Order and Pay', 'MOP ASAP + Scheduled Ordering', 'Oven-warmed Food', 'Redeem Rewards', 'Starbucks Wi-Fi']","[{'dayFormatted': 'Monday', 'dayOfWeek': 'MONDAY', 'hoursFormatted': '5:30 AM to 9:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Tuesday', 'dayOfWeek': 'TUESDAY', 'hoursFormatted': '5:30 AM to 9:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Wednesday', 'dayOfWeek': 'WEDNESDAY', 'hoursFormatted': '5:30 AM to 9:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Thursday', 'dayOfWeek': 'THURSDAY', 'hoursFormatted': '5:30 AM to 9:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Friday', 'dayOfWeek': 'FRIDAY', 'hoursFormatted': '5:30 AM to 9:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Saturday', 'dayOfWeek': 'SATURDAY', 'hoursFormatted': '5:30 AM to 9:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Sunday', 'dayOfWeek': 'SUNDAY', 'hoursFormatted': '5:30 AM to 9:30 PM', 'holidayFormatted': '', 'open': True}]"
1027667,Confederation Drive,Saskatoon,SK,S7L 5R7,CA,52.13025,-106.72272,CO,"['Drive-Thru', 'In Store', 'Mobile Order and Pay', 'MOP ASAP + Scheduled Ordering', 'Nitro Cold Brew', 'Oven-warmed Food', 'Redeem Rewards', 'Starbucks Wi-Fi']","[{'dayFormatted': 'Monday', 'dayOfWeek': 'MONDAY', 'hoursFormatted': '5:30 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Tuesday', 'dayOfWeek': 'TUESDAY', 'hoursFormatted': '5:30 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Wednesday', 'dayOfWeek': 'WEDNESDAY', 'hoursFormatted': '5:30 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Thursday', 'dayOfWeek': 'THURSDAY', 'hoursFormatted': '5:30 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Friday', 'dayOfWeek': 'FRIDAY', 'hoursFormatted': '5:30 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Saturday', 'dayOfWeek': 'SATURDAY', 'hoursFormatted': '5:30 AM to 8:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Sunday', 'dayOfWeek': 'SUNDAY', 'hoursFormatted': '5:30 AM to 8:30 PM', 'holidayFormatted': '', 'open': True}]"
1053717,950 Melville Street,Saskatoon,SK,S7T 0C9,CA,52.08377,-106.64709,CO,"['Café Seating', 'Drive-Thru', 'In Store', 'Mobile Order and Pay', 'MOP ASAP + Scheduled Ordering', 'Nitro Cold Brew', 'Outdoor Seating', 'Oven-warmed Food', 'Redeem Rewards', 'Starbucks Wi-Fi']","[{'dayFormatted': 'Monday', 'dayOfWeek': 'MONDAY', 'hoursFormatted': '5:30 AM to 9:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Tuesday', 'dayOfWeek': 'TUESDAY', 'hoursFormatted': '5:30 AM to 9:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Wednesday', 'dayOfWeek': 'WEDNESDAY', 'hoursFormatted': '5:30 AM to 9:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Thursday', 'dayOfWeek': 'THURSDAY', 'hoursFormatted': '5:30 AM to 9:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Friday', 'dayOfWeek': 'FRIDAY', 'hoursFormatted': '5:30 AM to 9:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Saturday', 'dayOfWeek': 'SATURDAY', 'hoursFormatted': '5:30 AM to 9:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Sunday', 'dayOfWeek': 'SUNDAY', 'hoursFormatted': '5:30 AM to 9:30 PM', 'holidayFormatted': '', 'open': True}]"
1019156,Save On Foods Kensington,Saskatoon,SK,S7K 6V7,CA,52.14019,-106.7567,LS,"['Café Seating', 'In Store', 'Oven-warmed Food', 'Wireless Hot-Spot']","[{'dayFormatted': 'Monday', 'dayOfWeek': 'MONDAY', 'hoursFormatted': '7:00 AM to 7:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Tuesday', 'dayOfWeek': 'TUESDAY', 'hoursFormatted': '7:00 AM to 7:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Wednesday', 'dayOfWeek': 'WEDNESDAY', 'hoursFormatted': '7:00 AM to 7:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Thursday', 'dayOfWeek': 'THURSDAY', 'hoursFormatted': '7:00 AM to 7:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Friday', 'dayOfWeek': 'FRIDAY', 'hoursFormatted': '7:00 AM to 7:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Saturday', 'dayOfWeek': 'SATURDAY', 'hoursFormatted': '7:00 AM to 7:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Sunday', 'dayOfWeek': 'SUNDAY', 'hoursFormatted': '7:00 AM to 7:00 PM', 'holidayFormatted': '', 'open': True}]"
8808700,Boul Thibeau,Trois Rivieres,QC,G8T7A6,CA,46.38729,-72.55082,LS,"['Blonde Espresso', 'Café Seating', 'Drive-Thru', 'In Store', 'Mobile Order and Pay', 'MOP ASAP + Scheduled Ordering', 'Nitro Cold Brew', 'Outdoor Seating', 'Oven-warmed Food', 'Redeem Rewards', 'Starbucks Wi-Fi']","[{'dayFormatted': 'Monday', 'dayOfWeek': 'MONDAY', 'hoursFormatted': '6:00 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Tuesday', 'dayOfWeek': 'TUESDAY', 'hoursFormatted': '6:00 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Wednesday', 'dayOfWeek': 'WEDNESDAY', 'hoursFormatted': '6:00 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Thursday', 'dayOfWeek': 'THURSDAY', 'hoursFormatted': '6:00 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Friday', 'dayOfWeek': 'FRIDAY', 'hoursFormatted': '6:00 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Saturday', 'dayOfWeek': 'SATURDAY', 'hoursFormatted': '6:00 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Sunday', 'dayOfWeek': 'SUNDAY', 'hoursFormatted': '6:00 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}]"
1023009,Delta Trois Rivieres Lobby,Trois-Rivieres,QC,G9A 6E5,CA,46.33985,-72.54197,LS,"['Mobile Order and Pay', 'MOP ASAP + Scheduled Ordering', 'Oven-warmed Food', 'Redeem Rewards']","[{'dayFormatted': 'Monday', 'dayOfWeek': 'MONDAY', 'hoursFormatted': '7:00 AM to 4:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Tuesday', 'dayOfWeek': 'TUESDAY', 'hoursFormatted': '7:00 AM to 4:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Wednesday', 'dayOfWeek': 'WEDNESDAY', 'hoursFormatted': '7:00 AM to 4:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Thursday', 'dayOfWeek': 'THURSDAY', 'hoursFormatted': '7:00 AM to 4:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Friday', 'dayOfWeek': 'FRIDAY', 'hoursFormatted': '7:00 AM to 4:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Saturday', 'dayOfWeek': 'SATURDAY', 'hoursFormatted': '7:00 AM to 4:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Sunday', 'dayOfWeek': 'SUNDAY', 'hoursFormatted': '9:00 AM to 4:00 PM', 'holidayFormatted': '', 'open': True}]"
1038578,Cap De La Madeleine,Trois Rivieres,QC,G8T 0B2,CA,46.37034,-72.55866,LS,"['Blonde Espresso', 'Drive-Thru', 'In Store', 'Mobile Order and Pay', 'MOP ASAP + Scheduled Ordering', 'Nitro Cold Brew', 'Oven-warmed Food', 'Redeem Rewards', 'Wireless Hot-Spot']","[{'dayFormatted': 'Monday', 'dayOfWeek': 'MONDAY', 'hoursFormatted': '6:00 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Tuesday', 'dayOfWeek': 'TUESDAY', 'hoursFormatted': '6:00 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Wednesday', 'dayOfWeek': 'WEDNESDAY', 'hoursFormatted': '6:00 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Thursday', 'dayOfWeek': 'THURSDAY', 'hoursFormatted': '6:00 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Friday', 'dayOfWeek': 'FRIDAY', 'hoursFormatted': '6:00 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Saturday', 'dayOfWeek': 'SATURDAY', 'hoursFormatted': '6:00 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Sunday', 'dayOfWeek': 'SUNDAY', 'hoursFormatted': '6:00 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}]"
1022267,Projet Marion,Trois-Rivieres,QC,G9A 6L1,CA,46.32843,-72.56895,LS,"['Drive-Thru', 'In Store', 'Mobile Order and Pay', 'MOP ASAP + Scheduled Ordering', 'Nitro Cold Brew', 'Oven-warmed Food', 'Redeem Rewards', 'Wireless Hot-Spot']","[{'dayFormatted': 'Monday', 'dayOfWeek': 'MONDAY', 'hoursFormatted': '6:30 AM to 8:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Tuesday', 'dayOfWeek': 'TUESDAY', 'hoursFormatted': '6:30 AM to 8:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Wednesday', 'dayOfWeek': 'WEDNESDAY', 'hoursFormatted': '6:30 AM to 8:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Thursday', 'dayOfWeek': 'THURSDAY', 'hoursFormatted': '6:30 AM to 8:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Friday', 'dayOfWeek': 'FRIDAY', 'hoursFormatted': '6:30 AM to 8:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Saturday', 'dayOfWeek': 'SATURDAY', 'hoursFormatted': '6:30 AM to 8:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Sunday', 'dayOfWeek': 'SUNDAY', 'hoursFormatted': '9:00 AM to 8:00 PM', 'holidayFormatted': '', 'open': True}]"
1021282,Centre Commercial des Rivieres,Trois-Rivieres,QC,G8Y 1W2,CA,46.35741,-72.59025,LS,"['In Store', 'Mobile Order and Pay', 'MOP ASAP + Scheduled Ordering', 'Nitro Cold Brew', 'Oven-warmed Food', 'Redeem Rewards', 'Wireless Hot-Spot']","[{'dayFormatted': 'Monday', 'dayOfWeek': 'MONDAY', 'hoursFormatted': '7:00 AM to 6:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Tuesday', 'dayOfWeek': 'TUESDAY', 'hoursFormatted': '7:00 AM to 6:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Wednesday', 'dayOfWeek': 'WEDNESDAY', 'hoursFormatted': '7:00 AM to 6:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Thursday', 'dayOfWeek': 'THURSDAY', 'hoursFormatted': '7:00 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Friday', 'dayOfWeek': 'FRIDAY', 'hoursFormatted': '7:00 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Saturday', 'dayOfWeek': 'SATURDAY', 'hoursFormatted': '7:00 AM to 6:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Sunday', 'dayOfWeek': 'SUNDAY', 'hoursFormatted': '9:00 AM to 6:00 PM', 'holidayFormatted': '', 'open': True}]"
1018044,Sobeys Mahogany Calgary,Calgary,AB,T3M 0T7,CA,50.89989,-113.94391,LS,"['Blonde Espresso', 'In Store']","[{'dayFormatted': 'Monday', 'dayOfWeek': 'MONDAY', 'hoursFormatted': '7:00 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Tuesday', 'dayOfWeek': 'TUESDAY', 'hoursFormatted': '7:00 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Wednesday', 'dayOfWeek': 'WEDNESDAY', 'hoursFormatted': '7:00 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Thursday', 'dayOfWeek': 'THURSDAY', 'hoursFormatted': '7:00 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Friday', 'dayOfWeek': 'FRIDAY', 'hoursFormatted': '7:00 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Saturday', 'dayOfWeek': 'SATURDAY', 'hoursFormatted': '7:00 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Sunday', 'dayOfWeek': 'SUNDAY', 'hoursFormatted': '7:00 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}]"
1013101,Save On Foods - Seton,Calgary,AB,T3M124,CA,50.88299,-113.95432,LS,"['Blonde Espresso', 'In Store', 'Oven-warmed Food', 'Wireless Hot-Spot']","[{'dayFormatted': 'Monday', 'dayOfWeek': 'MONDAY', 'hoursFormatted': '7:00 AM to 7:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Tuesday', 'dayOfWeek': 'TUESDAY', 'hoursFormatted': '7:00 AM to 7:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Wednesday', 'dayOfWeek': 'WEDNESDAY', 'hoursFormatted': '7:00 AM to 7:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Thursday', 'dayOfWeek': 'THURSDAY', 'hoursFormatted': '7:00 AM to 7:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Friday', 'dayOfWeek': 'FRIDAY', 'hoursFormatted': '7:00 AM to 7:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Saturday', 'dayOfWeek': 'SATURDAY', 'hoursFormatted': '7:00 AM to 7:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Sunday', 'dayOfWeek': 'SUNDAY', 'hoursFormatted': '7:00 AM to 7:00 PM', 'holidayFormatted': '', 'open': True}]"
1011726,East Hills,Calgary,AB,T2A 4X7,CA,51.03929,-113.90913,CO,"['Drive-Thru', 'In Store', 'Mobile Order and Pay', 'MOP ASAP + Scheduled Ordering', 'Oven-warmed Food', 'Redeem Rewards', 'Starbucks Wi-Fi']","[{'dayFormatted': 'Monday', 'dayOfWeek': 'MONDAY', 'hoursFormatted': '5:30 AM to 8:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Tuesday', 'dayOfWeek': 'TUESDAY', 'hoursFormatted': '5:30 AM to 8:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Wednesday', 'dayOfWeek': 'WEDNESDAY', 'hoursFormatted': '5:30 AM to 8:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Thursday', 'dayOfWeek': 'THURSDAY', 'hoursFormatted': '5:30 AM to 8:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Friday', 'dayOfWeek': 'FRIDAY', 'hoursFormatted': '5:30 AM to 8:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Saturday', 'dayOfWeek': 'SATURDAY', 'hoursFormatted': '5:30 AM to 8:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Sunday', 'dayOfWeek': 'SUNDAY', 'hoursFormatted': '5:30 AM to 8:30 PM', 'holidayFormatted': '', 'open': True}]"
114057,Chestermere Station,Chestermere,AB,T1X 0A9,CA,51.047,-113.82835,CO,"['Drive-Thru', 'In Store', 'Mobile Order and Pay', 'MOP ASAP + Scheduled Ordering', 'Oven-warmed Food', 'Redeem Rewards', 'Starbucks Wi-Fi']","[{'dayFormatted': 'Monday', 'dayOfWeek': 'MONDAY', 'hoursFormatted': '5:30 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Tuesday', 'dayOfWeek': 'TUESDAY', 'hoursFormatted': '5:30 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Wednesday', 'dayOfWeek': 'WEDNESDAY', 'hoursFormatted': '5:30 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Thursday', 'dayOfWeek': 'THURSDAY', 'hoursFormatted': '5:30 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Friday', 'dayOfWeek': 'FRIDAY', 'hoursFormatted': '5:30 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Saturday', 'dayOfWeek': 'SATURDAY', 'hoursFormatted': '5:30 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Sunday', 'dayOfWeek': 'SUNDAY', 'hoursFormatted': '5:30 AM to 8:30 PM', 'holidayFormatted': '', 'open': True}]"
1040603,D'Arcy Crossing,Okotoks,AB,T1S 5V9,CA,50.73947,-113.97577,CO,"['Café Seating', 'Drive-Thru', 'In Store', 'Mobile Order and Pay', 'MOP ASAP + Scheduled Ordering', 'Nitro Cold Brew', 'Oven-warmed Food', 'Redeem Rewards', 'Starbucks Wi-Fi']","[{'dayFormatted': 'Monday', 'dayOfWeek': 'MONDAY', 'hoursFormatted': '5:00 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Tuesday', 'dayOfWeek': 'TUESDAY', 'hoursFormatted': '5:00 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Wednesday', 'dayOfWeek': 'WEDNESDAY', 'hoursFormatted': '5:00 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Thursday', 'dayOfWeek': 'THURSDAY', 'hoursFormatted': '5:00 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Friday', 'dayOfWeek': 'FRIDAY', 'hoursFormatted': '5:00 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Saturday', 'dayOfWeek': 'SATURDAY', 'hoursFormatted': '5:30 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Sunday', 'dayOfWeek': 'SUNDAY', 'hoursFormatted': '5:30 AM to 8:30 PM', 'holidayFormatted': '', 'open': True}]"
1017563,Save On Foods Okotoks,Okotoks,AB,T1SOL3,CA,50.70524,-113.94982,LS,"['In Store', 'Oven-warmed Food', 'Wireless Hot-Spot']","[{'dayFormatted': 'Monday', 'dayOfWeek': 'MONDAY', 'hoursFormatted': '7:00 AM to 7:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Tuesday', 'dayOfWeek': 'TUESDAY', 'hoursFormatted': '7:00 AM to 7:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Wednesday', 'dayOfWeek': 'WEDNESDAY', 'hoursFormatted': '7:00 AM to 7:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Thursday', 'dayOfWeek': 'THURSDAY', 'hoursFormatted': '7:00 AM to 7:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Friday', 'dayOfWeek': 'FRIDAY', 'hoursFormatted': '7:00 AM to 7:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Saturday', 'dayOfWeek': 'SATURDAY', 'hoursFormatted': '7:00 AM to 7:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Sunday', 'dayOfWeek': 'SUNDAY', 'hoursFormatted': '7:00 AM to 7:00 PM', 'holidayFormatted': '', 'open': True}]"
958,Cornerstone Southridge,Okotoks,AB,T1S 2E1,CA,50.70549,-113.97345,CO,"['Café Seating', 'Drive-Thru', 'In Store', 'Mobile Order and Pay', 'MOP ASAP + Scheduled Ordering', 'Nitro Cold Brew', 'Outdoor Seating', 'Oven-warmed Food', 'Redeem Rewards', 'Starbucks Wi-Fi']","[{'dayFormatted': 'Monday', 'dayOfWeek': 'MONDAY', 'hoursFormatted': '5:00 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Tuesday', 'dayOfWeek': 'TUESDAY', 'hoursFormatted': '5:00 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Wednesday', 'dayOfWeek': 'WEDNESDAY', 'hoursFormatted': '5:00 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Thursday', 'dayOfWeek': 'THURSDAY', 'hoursFormatted': '5:00 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Friday', 'dayOfWeek': 'FRIDAY', 'hoursFormatted': '5:00 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Saturday', 'dayOfWeek': 'SATURDAY', 'hoursFormatted': '5:00 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Sunday', 'dayOfWeek': 'SUNDAY', 'hoursFormatted': '5:00 AM to 8:30 PM', 'holidayFormatted': '', 'open': True}]"
1021903,20 Ave & 36 St,Calgary,AB,T1Y 0C1,CA,51.07058,-113.9826,CO,"['Drive-Thru', 'In Store', 'Mobile Order and Pay', 'MOP ASAP + Scheduled Ordering', 'Nitro Cold Brew', 'Oven-warmed Food', 'Redeem Rewards', 'Starbucks Wi-Fi']","[{'dayFormatted': 'Monday', 'dayOfWeek': 'MONDAY', 'hoursFormatted': '5:30 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Tuesday', 'dayOfWeek': 'TUESDAY', 'hoursFormatted': '5:30 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Wednesday', 'dayOfWeek': 'WEDNESDAY', 'hoursFormatted': '5:30 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Thursday', 'dayOfWeek': 'THURSDAY', 'hoursFormatted': '5:30 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Friday', 'dayOfWeek': 'FRIDAY', 'hoursFormatted': '5:30 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Saturday', 'dayOfWeek': 'SATURDAY', 'hoursFormatted': '5:30 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Sunday', 'dayOfWeek': 'SUNDAY', 'hoursFormatted': '5:30 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}]"
469,London Towne Square,Calgary,AB,T1Y 6M6,CA,51.08104,-113.98424,CO,"['Drive-Thru', 'In Store', 'Mobile Order and Pay', 'MOP ASAP + Scheduled Ordering', 'Oven-warmed Food', 'Redeem Rewards', 'Starbucks Wi-Fi']","[{'dayFormatted': 'Monday', 'dayOfWeek': 'MONDAY', 'hoursFormatted': '5:30 AM to 9:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Tuesday', 'dayOfWeek': 'TUESDAY', 'hoursFormatted': '5:30 AM to 9:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Wednesday', 'dayOfWeek': 'WEDNESDAY', 'hoursFormatted': '5:30 AM to 9:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Thursday', 'dayOfWeek': 'THURSDAY', 'hoursFormatted': '5:30 AM to 9:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Friday', 'dayOfWeek': 'FRIDAY', 'hoursFormatted': '5:30 AM to 9:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Saturday', 'dayOfWeek': 'SATURDAY', 'hoursFormatted': '5:30 AM to 9:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Sunday', 'dayOfWeek': 'SUNDAY', 'hoursFormatted': '5:30 AM to 9:30 PM', 'holidayFormatted': '', 'open': True}]"
1061,2430 Beacon Ave,Sidney,BC,V8L 1X4,CA,48.64904,-123.3992,CO,"['In Store', 'Mobile Order and Pay', 'MOP ASAP + Scheduled Ordering', 'Nitro Cold Brew', 'Oven-warmed Food', 'Redeem Rewards', 'Starbucks Wi-Fi']","[{'dayFormatted': 'Monday', 'dayOfWeek': 'MONDAY', 'hoursFormatted': '5:00 AM to 8:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Tuesday', 'dayOfWeek': 'TUESDAY', 'hoursFormatted': '5:00 AM to 8:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Wednesday', 'dayOfWeek': 'WEDNESDAY', 'hoursFormatted': '5:00 AM to 8:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Thursday', 'dayOfWeek': 'THURSDAY', 'hoursFormatted': '5:00 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Friday', 'dayOfWeek': 'FRIDAY', 'hoursFormatted': '5:00 AM to 8:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Saturday', 'dayOfWeek': 'SATURDAY', 'hoursFormatted': '5:30 AM to 8:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Sunday', 'dayOfWeek': 'SUNDAY', 'hoursFormatted': '5:30 AM to 8:30 PM', 'holidayFormatted': '', 'open': True}]"
